explotacion;tipo;especie;clasif;municipio;provincia;oca;huso;longitud_utm;latitud_utm;sistema_productivo;capacidad_productiva;criterio_sostenibilidad;capacidad_menos_4meses;capacidad_4_y_12meses;capacidad_machos;capacidad_hembras;capacidad
ES222290000606;Producción y reproducción;Caprino;Reproducción para producción de carne;Tolva;HUESCA;GRAUS;30;792425;4670465;;;Convencional;;;;10;10
ES222290000606;Producción y reproducción;Ovino;Reproducción para producción de carne;Tolva;HUESCA;GRAUS;30;792411;4670458;;;Convencional;;;;714;714
ES222290000607;Producción y reproducción;Ovino;Reproducción para producción de carne;Tolva;HUESCA;GRAUS;30;792630;4675955;;;Convencional;;;;400;400
ES222290000607;Producción y reproducción;Caprino;Reproducción para producción de carne;Tolva;HUESCA;GRAUS;30;792610;4675960;;;Convencional;;;;10;10
ES222297200001;Pasto;Caprino;;Tolva;HUESCA;GRAUS;30;792509;4669760;;;Convencional;;;;10;10
ES222297200001;Pasto;Ovino;;Tolva;HUESCA;GRAUS;30;792509;4669760;;;Convencional;;;;610;610
ES222297200002;Pasto;Caprino;;Tolva;HUESCA;GRAUS;30;791140;4666613;;;Convencional;;;;10;10
ES222297200002;Pasto;Ovino;;Tolva;HUESCA;GRAUS;30;791140;4666613;;;Convencional;;;;500;500
ES222297200003;Pasto;Ovino;Reproducción para producción de carne;Tolva;HUESCA;GRAUS;30;792628;4675375;;;;;;;388;388
ES222297200003;Pasto;Caprino;Reproducción para producción de carne;Tolva;HUESCA;GRAUS;30;792628;4675375;;;;;;;10;10
ES222297200004;Pasto;Caprino;Reproducción para producción de carne;Tolva;HUESCA;GRAUS;30;795864;4674187;;;;;;;10;10
ES222297200004;Pasto;Ovino;Reproducción para producción de carne;Tolva;HUESCA;GRAUS;30;795864;4674187;;;;;;;550;550
ES222300000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Torla;HUESCA;BOLTAÑA;30;736950;4724590;;;Convencional;;;;43;43
ES222300000601;Producción y reproducción;Caprino;Reproducción para producción de carne;Torla;HUESCA;BOLTAÑA;30;736947;4724594;;;Convencional;;;;10;10
ES222300000603;Producción y reproducción;Caprino;Reproducción para producción de carne;Torla;HUESCA;BOLTAÑA;30;733110;4722170;;;Convencional;;;;10;10
ES222300000603;Producción y reproducción;Ovino;Reproducción para producción de carne;Torla;HUESCA;BOLTAÑA;30;733115;4722174;;;Convencional;;;;292;292
ES222300000609;Producción y reproducción;Caprino;Reproducción para producción de carne;Torla;HUESCA;BOLTAÑA;30;736715;4724115;;;Convencional;;;;10;10
ES222300000609;Producción y reproducción;Ovino;Reproducción para producción de carne;Torla;HUESCA;BOLTAÑA;30;736708;4724109;;;Convencional;;;;52;52
ES222300000615;Producción y reproducción;Ovino;Reproducción para producción de carne;Torla;HUESCA;BOLTAÑA;30;733888;4722000;;;Convencional;;;;430;430
ES222300000615;Producción y reproducción;Caprino;Reproducción para producción de carne;Torla;HUESCA;BOLTAÑA;30;733888;4722002;;;Convencional;;;;10;10
ES222300000617;Producción y reproducción;Caprino;Reproducción para producción de carne;Torla;HUESCA;BOLTAÑA;30;732186;4724788;;;Convencional;;;;50;50
ES222300000618;Producción y reproducción;Caprino;Cebo o Cebadero;Torla;HUESCA;BOLTAÑA;30;736763;4722121;;;;;;;10;10
ES222300000618;Producción y reproducción;Ovino;Cebo o Cebadero;Torla;HUESCA;BOLTAÑA;30;736793;4722400;;;;100;;;;100
ES222300000620;Producción y reproducción;Caprino;Reproducción para producción de carne;Torla;HUESCA;BOLTAÑA;30;731451;4722514;;;Convencional;;;;20;20
ES222300000624;Producción y reproducción;Ovino;Reproducción para producción de carne;Torla;HUESCA;BOLTAÑA;30;737300;4725850;;;;;;;700;700
ES222307200001;Pasto;Caprino;;Torla;HUESCA;BOLTAÑA;30;734209;4734517;;;Convencional;;;;10;10
ES222307200001;Pasto;Ovino;;Torla;HUESCA;BOLTAÑA;30;734209;4734517;;;Convencional;;;;6300;6300
ES222307200002;Pasto;Ovino;;Torla;HUESCA;BOLTAÑA;30;746640;4725646;;;Convencional;;;;500;500
ES222307200002;Pasto;Caprino;;Torla;HUESCA;BOLTAÑA;30;746640;4725646;;;Convencional;;;;10;10
ES222307200003;Pasto;Ovino;;Torla;HUESCA;BOLTAÑA;30;735583;4723884;;;Convencional;;;;1000;1000
ES222307200003;Pasto;Caprino;;Torla;HUESCA;BOLTAÑA;30;735583;4723884;;;Convencional;;;;10;10
ES222307200005;Pasto;Ovino;;Torla;HUESCA;BOLTAÑA;30;735858;4731636;;;Convencional;;;;500;500
ES222307200005;Pasto;Caprino;;Torla;HUESCA;BOLTAÑA;30;735858;4731636;;;Convencional;;;;10;10
ES222307200006;Pasto;Ovino;;Torla;HUESCA;BOLTAÑA;30;734393;4733965;;;Convencional;;;;1500;1500
ES222307200006;Pasto;Caprino;;Torla;HUESCA;BOLTAÑA;30;734393;4733965;;;Convencional;;;;10;10
ES222307200007;Pasto;Ovino;;Torla;HUESCA;BOLTAÑA;30;731691;4726157;;;Convencional;;;;1300;1300
ES222307200007;Pasto;Caprino;;Torla;HUESCA;BOLTAÑA;30;731691;4726157;;;Convencional;;;;10;10
ES222307200008;Pasto;Ovino;;Torla;HUESCA;BOLTAÑA;30;731853;4721994;;;Convencional;;;;1000;1000
ES222307200008;Pasto;Caprino;;Torla;HUESCA;BOLTAÑA;30;731853;4721994;;;Convencional;;;;10;10
ES222307200009;Pasto;Ovino;;Torla;HUESCA;BOLTAÑA;30;738012;4726559;;;Convencional;;;;700;700
ES222307200009;Pasto;Caprino;;Torla;HUESCA;BOLTAÑA;30;738012;4726559;;;Convencional;;;;10;10
ES222307200010;Pasto;Ovino;Reproducción para producción de carne;Torla;HUESCA;BOLTAÑA;30;733384;4725945;;;;;;;1000;1000
ES222320000607;Producción y reproducción;Caprino;Reproducción para producción de carne;Torralba de Aragón;HUESCA;GRAÑÉN;30;705775;4645270;;;Convencional;;;;10;10
ES222320000607;Producción y reproducción;Ovino;Reproducción para producción de carne;Torralba de Aragón;HUESCA;GRAÑÉN;30;705769;4645275;;;Convencional;;;;1679;1679
ES222320000608;Producción y reproducción;Caprino;Reproducción para producción de carne;Torralba de Aragón;HUESCA;GRAÑÉN;30;706571;4645505;;;Convencional;;;;10;10
ES222320000608;Producción y reproducción;Ovino;Reproducción para producción de carne;Torralba de Aragón;HUESCA;GRAÑÉN;30;706571;4645505;;;Convencional;;;;1021;1021
ES222320000609;Producción y reproducción;Caprino;Reproducción para producción de carne;Torralba de Aragón;HUESCA;GRAÑÉN;30;706075;4645850;;;Convencional;;;;10;10
ES222320000609;Producción y reproducción;Ovino;Reproducción para producción de carne;Torralba de Aragón;HUESCA;GRAÑÉN;30;706067;4645856;;;Convencional;;;;246;246
ES222320000611;Producción y reproducción;Ovino;Reproducción para producción de carne;Torralba de Aragón;HUESCA;GRAÑÉN;30;708770;4646905;;;;;;;600;600
ES222320000611;Producción y reproducción;Caprino;Reproducción para producción de carne;Torralba de Aragón;HUESCA;GRAÑÉN;30;708775;4646900;;;;;;;10;10
ES222327200002;Pasto;Ovino;;Torralba de Aragón;HUESCA;GRAÑÉN;30;704926;4643452;;;Convencional;;;;1500;1500
ES222327200002;Pasto;Caprino;;Torralba de Aragón;HUESCA;GRAÑÉN;30;704926;4643452;;;Convencional;;;;10;10
ES222327200003;Pasto;Ovino;Reproducción para producción de carne;Torralba de Aragón;HUESCA;GRAÑÉN;30;701194;4639234;;;;;;;800;800
ES222330000600;Producción y reproducción;Caprino;Reproducción para producción de carne;Torre la Ribera;HUESCA;GRAUS;30;791170;4698567;;;Convencional;;;;10;10
ES222330000600;Producción y reproducción;Ovino;Reproducción para producción de carne;Torre la Ribera;HUESCA;GRAUS;30;791165;4698560;;;Convencional;;;;260;260
ES222330000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Torre la Ribera;HUESCA;GRAUS;30;792235;4695202;;;Convencional;;;;741;741
ES222330000601;Producción y reproducción;Caprino;Reproducción para producción de carne;Torre la Ribera;HUESCA;GRAUS;30;792225;4695215;;;Convencional;;;;10;10
ES222330000604;Producción y reproducción;Ovino;Reproducción para producción de carne;Torre la Ribera;HUESCA;GRAUS;30;790932;4699877;;;Convencional;;;;504;504
ES222330000605;Producción y reproducción;Caprino;Reproducción para producción de carne;Torre la Ribera;HUESCA;GRAUS;30;790514;4696463;;;Convencional;;;;10;10
ES222330000605;Producción y reproducción;Ovino;Reproducción para producción de carne;Torre la Ribera;HUESCA;GRAUS;30;790518;4696471;;;Convencional;;;;500;500
ES222330000606;Producción y reproducción;Ovino;Reproducción para producción de carne;Torre la Ribera;HUESCA;GRAUS;30;791986;4695109;;;Convencional;;;;650;650
ES222330000606;Producción y reproducción;Caprino;Reproducción para producción de carne;Torre la Ribera;HUESCA;GRAUS;30;791995;4695104;;;Convencional;;;;10;10
ES222337200001;Pasto;Caprino;;Torre la Ribera;HUESCA;GRAUS;30;790896;4701158;;;Convencional;;;;10;10
ES222337200001;Pasto;Ovino;;Torre la Ribera;HUESCA;GRAUS;30;790896;4701158;;;Convencional;;;;600;600
ES222340000603;Producción y reproducción;Ovino;Reproducción para producción de carne;Torrente de Cinca;HUESCA;FRAGA;30;779150;4598850;;;Convencional;;;;300;300
ES222340000603;Producción y reproducción;Caprino;Reproducción para producción de carne;Torrente de Cinca;HUESCA;FRAGA;30;779150;4598850;;;Convencional;;;;10;10
ES222347200004;Pasto;Ovino;Reproducción para producción de carne;Torrente de Cinca;HUESCA;FRAGA;30;774970;4591967;;;;;;;450;450
ES222347200004;Pasto;Caprino;Reproducción para producción de carne;Torrente de Cinca;HUESCA;FRAGA;30;774970;4591967;;;;;;;10;10
ES222357200001;Pasto;Ovino;Reproducción para producción de carne;Torres de Alcanadre;HUESCA;BARBASTRO;30;739406;4645635;;;;;;;400;400
ES222360000602;Producción y reproducción;Caprino;Reproducción para producción de carne;Torres de Barbués;HUESCA;GRAÑÉN;30;710690;4648865;;;Convencional;;;;10;10
ES222360000602;Producción y reproducción;Ovino;Reproducción para producción de carne;Torres de Barbués;HUESCA;GRAÑÉN;30;710684;4648872;;;Convencional;;;;227;227
ES222390000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Tramaced;HUESCA;GRAÑÉN;30;723750;4650740;;;Convencional;;;;660;660
ES222390000601;Producción y reproducción;Caprino;Reproducción para producción de carne;Tramaced;HUESCA;GRAÑÉN;30;723740;4650745;;;Convencional;;;;10;10
ES222390000602;Producción y reproducción;Caprino;Reproducción para producción de carne;Tramaced;HUESCA;GRAÑÉN;30;723633;4650414;;;Convencional;;;;10;10
ES222390000602;Producción y reproducción;Ovino;Reproducción para producción de carne;Tramaced;HUESCA;GRAÑÉN;30;723627;4650425;;;Convencional;;;;302;302
ES222397200001;Pasto;Caprino;Reproducción para producción de carne;Tramaced;HUESCA;GRAÑÉN;30;723528;4649946;;;;;;;10;10
ES222397200001;Pasto;Ovino;Reproducción para producción de carne;Tramaced;HUESCA;GRAÑÉN;30;723528;4649946;;;;;;;200;200
ES222427200001;Pasto;Ovino;;Valfarta;HUESCA;BUJARALOZ;30;738895;4603655;;;Convencional;;;;650;650
ES222427200001;Pasto;Caprino;;Valfarta;HUESCA;BUJARALOZ;30;738895;4603655;;;Convencional;;;;10;10
ES222427200004;Pasto;Ovino;Reproducción para producción de carne;Valfarta;HUESCA;BUJARALOZ;30;737634;4606945;;;;;;;520;520
ES222427200004;Pasto;Caprino;Reproducción para producción de carne;Valfarta;HUESCA;BUJARALOZ;30;737634;4606945;;;;;;;10;10
ES222427200006;Pasto;Caprino;Reproducción para producción de carne;Valfarta;HUESCA;BUJARALOZ;30;740799;4602622;;;;;;;10;10
ES222427200006;Pasto;Ovino;Reproducción para producción de carne;Valfarta;HUESCA;BUJARALOZ;30;740799;4602622;;;;;;;1000;1000
ES222430000600;Producción y reproducción;Ovino;Reproducción para producción de carne;Valle de Bardají;HUESCA;GRAUS;30;785038;4704070;;;Convencional;;;;190;190
ES222430000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Valle de Bardají;HUESCA;GRAUS;30;786118;4704481;;;Convencional;;;;208;208
ES222430000605;Producción y reproducción;Ovino;Reproducción para producción de carne;Valle de Bardají;HUESCA;GRAUS;30;782401;4700916;;;Convencional;;;;435;435
ES222430000605;Producción y reproducción;Caprino;Reproducción para producción de carne;Valle de Bardají;HUESCA;GRAUS;30;782410;4700910;;;Convencional;;;;10;10
ES222430000609;Producción y reproducción;Caprino;Reproducción para producción de carne;Valle de Bardají;HUESCA;GRAUS;30;782630;4700860;;;Convencional;;;;10;10
ES222430000609;Producción y reproducción;Ovino;Reproducción para producción de carne;Valle de Bardají;HUESCA;GRAUS;30;782625;4700870;;;Convencional;;;;700;700
ES222430000610;Producción y reproducción;Caprino;Reproducción para producción de carne;Valle de Bardají;HUESCA;GRAUS;30;782685;4700740;;;;;;;10;10
ES222430000610;Producción y reproducción;Ovino;Reproducción para producción de carne;Valle de Bardají;HUESCA;GRAUS;30;782675;4700736;;;;;;;495;495
ES222437200001;Pasto;Ovino;;Valle de Bardají;HUESCA;GRAUS;30;782968;4703355;;;Convencional;;;;5100;5100
ES222437200001;Pasto;Caprino;;Valle de Bardají;HUESCA;GRAUS;30;782968;4703355;;;Convencional;;;;10;10
ES222440000600;Producción y reproducción;Caprino;Reproducción para producción de carne;Valle de Lierp;HUESCA;GRAUS;30;788691;4697773;;;Convencional;;;;10;10
ES222440000600;Producción y reproducción;Ovino;Reproducción para producción de carne;Valle de Lierp;HUESCA;GRAUS;30;788691;4697773;;;Convencional;;;;222;222
ES222440000604;Producción y reproducción;Ovino;Reproducción para producción de carne;Valle de Lierp;HUESCA;GRAUS;30;786650;4699050;;;Convencional;;;;699;699
ES222440000604;Producción y reproducción;Caprino;Reproducción para producción de carne;Valle de Lierp;HUESCA;GRAUS;30;786655;4699060;;;Convencional;;;;10;10
ES222440000605;Producción y reproducción;Caprino;Reproducción para producción de carne;Valle de Lierp;HUESCA;GRAUS;30;788030;4698575;;;Convencional;;;;10;10
ES222440000605;Producción y reproducción;Ovino;Reproducción para producción de carne;Valle de Lierp;HUESCA;GRAUS;30;788018;4698570;;;Convencional;;;;524;524
ES222447200002;Pasto;Ovino;;Valle de Lierp;HUESCA;GRAUS;30;787223;4701977;;;Convencional;;;;1000;1000
ES222447200002;Pasto;Caprino;;Valle de Lierp;HUESCA;GRAUS;30;787223;4701977;;;Convencional;;;;10;10
ES222447200003;Pasto;Ovino;Reproducción para producción de carne;Valle de Lierp;HUESCA;GRAUS;30;786481;4696547;;;;;;;400;400
ES222447200003;Pasto;Caprino;Reproducción para producción de carne;Valle de Lierp;HUESCA;GRAUS;30;786481;4696547;;;;;;;10;10
ES222450000600;Producción y reproducción;Caprino;Reproducción para producción de carne;Velilla de Cinca;HUESCA;FRAGA;30;772400;4609145;;;Convencional;;;;10;10
ES222450000600;Producción y reproducción;Ovino;Reproducción para producción de carne;Velilla de Cinca;HUESCA;FRAGA;30;772405;4609150;;;Convencional;;;;560;560
ES222450000603;Producción y reproducción;Caprino;Reproducción para producción de carne;Velilla de Cinca;HUESCA;FRAGA;30;771592;4608970;;;Convencional;;;;10;10
ES222450000603;Producción y reproducción;Ovino;Reproducción para producción de carne;Velilla de Cinca;HUESCA;FRAGA;30;771589;4608977;;;Convencional;;;;51;51
ES222457200001;Pasto;Ovino;Reproducción para producción de carne;Velilla de Cinca;HUESCA;FRAGA;30;773445;4608811;;;;;;;350;350
ES222460000601;Producción y reproducción;Ovino;Reproducción para producción de carne;Beranuy;HUESCA;GRAUS;30;797550;4699289;;;Convencional;;;;297;297
ES222460000601;Producción y reproducción;Caprino;Reproducción para producción de carne;Beranuy;HUESCA;GRAUS;30;797555;4699290;;;Convencional;;;;10;10
ES222460000605;Producción y reproducción;Ovino;Reproducción para producción de carne;Beranuy;HUESCA;GRAUS;30;793775;4693285;;;Convencional;;;;103;103
ES222460000605;Producción y reproducción;Caprino;Reproducción para producción de carne;Beranuy;HUESCA;GRAUS;30;793780;4693280;;;Convencional;;;;10;10
ES222467200002;Pasto;Ovino;;Beranuy;HUESCA;GRAUS;30;801492;4698640;;;Convencional;;;;1000;1000
ES222467200002;Pasto;Caprino;;Beranuy;HUESCA;GRAUS;30;801492;4698640;;;Convencional;;;;10;10
ES222467200003;Pasto;Caprino;;Beranuy;HUESCA;GRAUS;30;801492;4698640;;;Convencional;;;;10;10
ES222467200003;Pasto;Ovino;;Beranuy;HUESCA;GRAUS;30;801492;4698640;;;Convencional;;;;1500;1500
ES222467200004;Pasto;Ovino;Reproducción para producción de carne;Beranuy;HUESCA;GRAUS;30;794665;4701486;;;;;;;600;600
ES222467200004;Pasto;Caprino;Reproducción para producción de carne;Beranuy;HUESCA;GRAUS;30;794665;4701486;;;;;;;10;10
ES222467200005;Pasto;Caprino;Reproducción para producción de carne;Beranuy;HUESCA;GRAUS;30;794810;4693741;;;;;;;20;20
ES222467200005;Pasto;Ovino;Reproducción para producción de carne;Beranuy;HUESCA;GRAUS;30;794810;4693741;;;;;;;500;500
ES222467200006;Pasto;Caprino;Reproducción para producción de carne;Beranuy;HUESCA;GRAUS;30;800551;4697571;;;;;;;10;10
ES222467200006;Pasto;Ovino;Reproducción para producción de carne;Beranuy;HUESCA;GRAUS;30;800551;4697571;;;;;;;1100;1100
ES222477200001;Pasto;Ovino;;Viacamp y Litera;HUESCA;GRAUS;30;799031;4666139;;;Convencional;;;;420;420
ES222477200001;Pasto;Caprino;;Viacamp y Litera;HUESCA;GRAUS;30;799031;4666139;;;Convencional;;;;10;10
ES222477200003;Pasto;Ovino;Reproducción para producción de carne;Viacamp y Litera;HUESCA;GRAUS;30;798969;4666557;;;;;;;350;350
ES222477200003;Pasto;Caprino;Reproducción para producción de carne;Viacamp y Litera;HUESCA;GRAUS;30;798969;4666557;;;;;;;10;10
ES222477200004;Pasto;Caprino;Reproducción para producción de carne;Viacamp y Litera;HUESCA;GRAUS;30;801752;4669070;;;;;;;10;10
ES222477200004;Pasto;Ovino;Reproducción para producción de carne;Viacamp y Litera;HUESCA;GRAUS;30;801752;4669070;;;;;;;1000;1000
ES222480000602;Producción y reproducción;Ovino;Reproducción para producción de carne;Vicién;HUESCA;HUESCA;30;711282;4658410;;;Convencional;;;;1990;1990
ES222480000602;Producción y reproducción;Caprino;Reproducción para producción de carne;Vicién;HUESCA;HUESCA;30;711300;4658400;;;Convencional;;;;10;10
ES222487200001;Pasto;Ovino;Reproducción para producción de carne;Vicién;HUESCA;HUESCA;30;711360;4658440;;;;;;;1500;1500
ES222490000600;Producción y reproducción;Caprino;Reproducción para producción de carne;Villanova;HUESCA;CASTEJÓN DE SOS;30;784356;4716049;;;Convencional;;;;10;10
ES222490000600;Producción y reproducción;Ovino;Reproducción para producción de carne;Villanova;HUESCA;CASTEJÓN DE SOS;30;784356;4716049;;;Convencional;;;;275;275
ES222497200001;Pasto;Ovino;;Villanova;HUESCA;CASTEJÓN DE SOS;30;784317;4716038;;;Convencional;;;;400;400
ES222497200001;Pasto;Caprino;;Villanova;HUESCA;CASTEJÓN DE SOS;30;784317;4716038;;;Convencional;;;;10;10
