explotacion;tipo;especie;clasif;municipio;provincia;oca;huso;longitud_utm;latitud_utm;sistema_productivo;capacidad_productiva;criterio_sostenibilidad;capacidad_cebo;capacidad_lechones;capacidad_recria;capacidad_cerdas;capacidad_reposicion;capacidad_verracos;capacidad
ES502520000139;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;639694;4642633;Intensivo;Grupo Primero;Convencional;1750;;;;;;1750
ES502520000140;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;642749;4650702;Intensivo;Grupo Segundo;Convencional;1868;;;;;;1868
ES502520000141;Producción y reproducción;Cerdos;Producción de lechones;Tauste;ZARAGOZA;TAUSTE;30;653818;4649613;Intensivo;Grupo Tercero;Convencional;;;;2686;;;2686
ES502520000142;Producción y reproducción;Cerdos;Producción de lechones;Tauste;ZARAGOZA;TAUSTE;30;643624;4650913;Intensivo;Grupo Segundo;Convencional;;;;962;;;962
ES502520000143;Producción y reproducción;Cerdos;Transición de lechones;Tauste;ZARAGOZA;TAUSTE;30;643111;4646960;Intensivo;Grupo Segundo;Convencional;;8060;;;;;8060
ES502520000144;Producción y reproducción;Cerdos;Transición de lechones;Tauste;ZARAGOZA;TAUSTE;30;644530;4646445;Intensivo;Grupo Segundo;Convencional;;8928;;;;;8928
ES502520000145;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;636610;4648060;Intensivo;Grupo Segundo;Convencional;1040;;;;;;1040
ES502520000146;Producción y reproducción;Cerdos;Transición de lechones;Tauste;ZARAGOZA;TAUSTE;30;647666;4639392;Intensivo;Grupo Segundo;Convencional;;7800;;;;;7800
ES502520000147;Producción y reproducción;Cerdos;Producción de lechones;Tauste;ZARAGOZA;TAUSTE;30;646931;4649186;Intensivo;Grupo Tercero;Convencional;;;;2280;;;2280
ES502520000148;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;646581;4640444;Intensivo;Grupo Tercero;Convencional;6000;;;;;;6000
ES502520000149;Producción y reproducción;Cerdos;Producción de lechones;Tauste;ZARAGOZA;TAUSTE;30;654123;4646890;Intensivo;Grupo Tercero;Convencional;;;;2400;;;2400
ES502520000150;Producción y reproducción;Cerdos;Centros de recogida de semen;Tauste;ZARAGOZA;TAUSTE;30;651295;4651372;Intensivo;Grupo Primero;;;;;;;208;208
ES502520000151;Producción y reproducción;Cerdos;Producción de lechones;Tauste;ZARAGOZA;TAUSTE;30;656308;4644023;Intensivo;Grupo Segundo;Convencional;;;;1702;;;1702
ES502520000152;Producción y reproducción;Cerdos;Producción de lechones;Tauste;ZARAGOZA;TAUSTE;30;635739;4645047;Intensivo;Grupo Segundo;Convencional;;;;980;118;3;1101
ES502520000153;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;649307;4649946;Intensivo;Grupo Segundo;Convencional;2000;;;;;;2000
ES502520000154;Producción y reproducción;Cerdos;Producción de lechones;Tauste;ZARAGOZA;TAUSTE;30;636406;4644337;Intensivo;Grupo Segundo;Convencional;;;;820;;;820
ES502520000155;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;633737;4631527;Intensivo;Grupo Segundo;Convencional;3546;;;;;;3546
ES502520000156;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;637821;4643860;Intensivo;Grupo Segundo;Convencional;1248;;;;;;1248
ES502520000157;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;650162;4648339;Intensivo;Grupo Segundo;Convencional;2000;;;;;;2000
ES502520000158;Producción y reproducción;Cerdos;Multiplicación;Tauste;ZARAGOZA;TAUSTE;30;660718;4645533;Intensivo;Grupo Tercero;;;;;1932;600;6;2538
ES502520000159;Producción y reproducción;Cerdos;Recría de reproductores;Tauste;ZARAGOZA;TAUSTE;30;657481;4650384;Intensivo;Grupo Segundo;Convencional;;;3060;;;;3060
ES502520000160;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;637864;4648307;Intensivo;Grupo Segundo;Convencional;2000;;;;;;2000
ES502520000161;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;649008;4638392;Intensivo;Grupo Tercero;Convencional;7200;;;;;;7200
ES502520000162;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;645971;4647974;Intensivo;Grupo Segundo;Convencional;4038;;;;;;4038
ES502520000163;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;649499;4647289;Intensivo;Grupo Tercero;Convencional;7200;;;;;;7200
ES502520000164;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;639913;4652134;Intensivo;Grupo Tercero;Convencional;7200;;;;;;7200
ES502520000165;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;643425;4638303;Intensivo;Grupo Segundo;;3638;;;;;;3638
ES502520000166;Producción y reproducción;Cerdos;Recría de reproductores;Tauste;ZARAGOZA;TAUSTE;30;653352;4644353;Intensivo;Grupo Tercero;Convencional;;;5706;;;;5706
ES502520000167;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;648535;4645003;Mixto;Grupo Tercero;;4108;;;;;;4108
ES502520000168;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;649682;4641341;Intensivo;Grupo Tercero;;6000;;;;;;6000
ES502520000169;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;654506;4648132;Intensivo;Grupo Segundo;;1998;;;;;;1998
ES502520000170;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;651820;4646040;Intensivo;Grupo Tercero;;5000;;;;;;5000
ES502520000171;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;648415;4641303;Intensivo;Grupo Tercero;;6000;;;;;;6000
ES502520000172;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;656764;4647066;Intensivo;Grupo Segundo;;1998;;;;;;1998
ES502520000173;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;649000;4648700;Intensivo;Grupo Tercero;;4084;;;;;;4084
ES502520000174;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;644993;4638747;Intensivo;Grupo Segundo;;1999;;;;;;1999
ES502520000175;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;656572;4648461;Intensivo;Grupo Tercero;;6072;;;;;;6072
ES502520000176;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;650772;4640995;Intensivo;Grupo Tercero;;6038;;;;;;6038
ES502520000177;Producción y reproducción;Cerdos;Transición de lechones;Tauste;ZARAGOZA;TAUSTE;30;650342;4643664;Intensivo;Grupo Segundo;;;12000;;;;;12000
ES502520000178;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;646720;4637710;Intensivo;Grupo Tercero;;5326;;;;;;5326
ES502520000179;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;642580;4645355;Intensivo;Grupo Segundo;;2000;;;;;;2000
ES502520000180;Producción y reproducción;Cerdos;Producción de lechones;Tauste;ZARAGOZA;TAUSTE;30;647361;4636384;Intensivo;Grupo Tercero;;;;;3200;320;10;3530
ES502520000181;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;638440;4646895;Intensivo;Grupo Tercero;;4209;;;;;;4209
ES502520000182;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;656185;4642538;Intensivo;Grupo Segundo;;2000;;;;;;2000
ES502520000183;Producción y reproducción;Cerdos;Producción de lechones;Tauste;ZARAGOZA;TAUSTE;30;658510;4646380;Intensivo;Grupo Tercero;;;;;3276;312;4;3592
ES502520000184;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;655687;4646395;Intensivo;Grupo Segundo;;1982;;;;;;1982
ES502520000185;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;655556;4644914;Intensivo;Grupo Tercero;;4000;;;;;;4000
ES502520000186;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;657200;4645204;Intensivo;Grupo Segundo;;2000;;;;;;2000
ES502520000187;Producción y reproducción;Cerdos;Producción de lechones;Tauste;ZARAGOZA;TAUSTE;30;650624;4645300;Intensivo;Grupo Tercero;;;;;3066;687;4;3757
ES502520000188;Producción y reproducción;Cerdos;Producción de lechones;Tauste;ZARAGOZA;TAUSTE;30;645445;4636892;Intensivo;Grupo Segundo;;;;;1388;200;;1588
ES502520000189;Producción y reproducción;Cerdos;Cebo o Cebadero;Tauste;ZARAGOZA;TAUSTE;30;654323;4650899;Intensivo;Grupo Segundo;;1992;;;;;;1992
ES502520029230;Matadero;Cerdos;;Tauste;ZARAGOZA;TAUSTE;30;643920;4642106;;;Convencional;50;;;;;;50
ES502540000008;Producción y reproducción;Cerdos;Producción de lechones;Tierga;ZARAGOZA;ILLUECA;30;616695;4605964;Intensivo;Grupo Primero;Convencional;;;;200;;;200
ES502540000009;Producción y reproducción;Cerdos;Recría de reproductores;Tierga;ZARAGOZA;ILLUECA;30;619000;4608115;Intensivo;Grupo Segundo;;;;4002;;;;4002
ES502540000010;Producción y reproducción;Cerdos;Recría de reproductores;Tierga;ZARAGOZA;ILLUECA;30;617418;4609990;Intensivo;Grupo Segundo;;;;2000;;;;2000
ES502550000001;Producción y reproducción;Cerdos;Producción de lechones;Tobed;ZARAGOZA;CALATAYUD;30;634019;4577912;Intensivo;Grupo Primero;Convencional;120;;300;400;;;820
ES502620000001;Producción y reproducción;Cerdos;Cebo o Cebadero;Torres de Berrellén;ZARAGOZA;ALAGÓN;30;658896;4626212;Intensivo;Grupo Segundo;;2500;;;;;;2500
ES502630000001;Producción y reproducción;Cerdos;Cebo o Cebadero;Torrijo de la Cañada;ZARAGOZA;CALATAYUD;30;594950;4590983;Intensivo;Grupo Primero;Convencional;2000;;;;;;2000
ES502630000002;Producción y reproducción;Cerdos;Cebo o Cebadero;Torrijo de la Cañada;ZARAGOZA;CALATAYUD;30;595530;4592370;Intensivo;Grupo Segundo;;3200;;;;;;3200
ES502650000015;Producción y reproducción;Cerdos;Cebo o Cebadero;Trasmoz;ZARAGOZA;TARAZONA;30;607287;4631077;Intensivo;Grupo Tercero;Convencional;3150;;;;;;3150
ES502670000003;Producción y reproducción;Cerdos;Cebo o Cebadero;Uncastillo;ZARAGOZA;SOS DEL REY CATÓLICO;30;652059;4690246;Intensivo;Grupo Tercero;Convencional;3016;;;;;;3016
ES502670000004;Producción y reproducción;Cerdos;Cebo o Cebadero;Uncastillo;ZARAGOZA;SOS DEL REY CATÓLICO;30;647364;4686518;Intensivo;Grupo Segundo;Convencional;3060;;;;;;3060
ES502670000005;Producción y reproducción;Cerdos;Cebo o Cebadero;Uncastillo;ZARAGOZA;SOS DEL REY CATÓLICO;30;651307;4689060;Intensivo;Grupo Tercero;Convencional;3966;;;;;;3966
ES502670000006;Producción y reproducción;Cerdos;Cebo o Cebadero;Uncastillo;ZARAGOZA;SOS DEL REY CATÓLICO;30;649039;4637247;Intensivo;Grupo Segundo;Convencional;1547;;;;;;1547
ES502670000007;Producción y reproducción;Cerdos;Cebo o Cebadero;Uncastillo;ZARAGOZA;SOS DEL REY CATÓLICO;30;644888;4685598;Intensivo;Grupo Segundo;;3386;;;;;;3386
ES502680000001;Producción y reproducción;Cerdos;Producción de lechones;Undués de Lerda;ZARAGOZA;SOS DEL REY CATÓLICO;30;647381;4711606;Intensivo;Grupo Tercero;Convencional;;;;2230;320;22;2572
ES502680000002;Producción y reproducción;Cerdos;Centros de cuarentena;Undués de Lerda;ZARAGOZA;SOS DEL REY CATÓLICO;30;647434;4713802;Intensivo;Grupo Primero;Convencional;;;;;108;;108
ES502710000008;Producción y reproducción;Cerdos;Cebo o Cebadero;Used;ZARAGOZA;DAROCA;30;620833;4545518;Intensivo;Grupo Primero;Convencional;550;;;;;;550
ES502710000016;Producción y reproducción;Cerdos;Cebo o Cebadero;Used;ZARAGOZA;DAROCA;30;622625;4545211;Intensivo;Grupo Segundo;Convencional;1500;;;;;;1500
ES502710000018;Producción y reproducción;Cerdos;Producción de lechones;Used;ZARAGOZA;DAROCA;30;623000;4545230;Intensivo;Grupo Segundo;Convencional;;;1350;600;;3;1953
ES502750000001;Producción y reproducción;Cerdos;Recría de reproductores;Valmadrid;ZARAGOZA;BELCHITE;30;677254;4588555;Intensivo;Grupo Segundo;;;;1999;;;;1999
ES502760000004;Producción y reproducción;Cerdos;Multiplicación;Valpalmas;ZARAGOZA;EJEA DE LOS CABALLEROS;30;676066;4668838;Intensivo;Grupo Segundo;Convencional;;;;1500;272;2;1774
ES502760000005;Producción y reproducción;Cerdos;Recría de reproductores;Valpalmas;ZARAGOZA;EJEA DE LOS CABALLEROS;30;678383;4670857;Intensivo;Grupo Segundo;;;;1999;;;;1999
ES502780000001;Producción y reproducción;Cerdos;Cebo o Cebadero;Velilla de Ebro;ZARAGOZA;QUINTO;30;714298;4583852;Intensivo;Grupo Segundo;Convencional;1660;;;;;;1660
ES502780000004;Producción y reproducción;Cerdos;Cebo o Cebadero;Velilla de Ebro;ZARAGOZA;QUINTO;30;714476;4583802;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES502780000005;Producción y reproducción;Cerdos;Cebo o Cebadero;Velilla de Ebro;ZARAGOZA;QUINTO;30;714419;4584369;Intensivo;Grupo Primero;Convencional;800;;;;;;800
ES502800000001;Producción y reproducción;Cerdos;Cebo o Cebadero;Vera de Moncayo;ZARAGOZA;TARAZONA;30;609145;4631581;Intensivo;Grupo Primero;Convencional;750;;;;;;750
ES502800000027;Producción y reproducción;Cerdos;Tipo mixto;Vera de Moncayo;ZARAGOZA;TARAZONA;30;609159;4630631;Intensivo;Grupo Tercero;Convencional;;;;430;;;430
ES502850000002;Producción y reproducción;Cerdos;Cebo o Cebadero;Villafranca de Ebro;ZARAGOZA;ZARAGOZA;30;694451;4605559;Intensivo;Grupo Segundo;Convencional;2600;;;;;;2600
ES502880000003;Producción y reproducción;Cerdos;Producción de lechones;Villanueva de Gállego;ZARAGOZA;ZUERA;30;678665;4626306;Intensivo;Grupo Primero;Convencional;;;;3770;;;3770
ES502880000015;Producción y reproducción;Cerdos;Cebo o Cebadero;Villanueva de Gállego;ZARAGOZA;ZUERA;30;678622;4625241;Intensivo;Grupo Segundo;Convencional;1898;;;;;;1898
ES502880000016;Producción y reproducción;Cerdos;Producción de lechones;Villanueva de Gállego;ZARAGOZA;ZUERA;30;678719;4627879;Intensivo;Grupo Segundo;Convencional;;;;1023;;;1023
ES502880000017;Producción y reproducción;Cerdos;Cebo o Cebadero;Villanueva de Gállego;ZARAGOZA;ZUERA;30;677786;4630917;Intensivo;Grupo Segundo;;1999;;;;;;1999
ES502900000001;Producción y reproducción;Cerdos;Cebo o Cebadero;Villanueva de Huerva;ZARAGOZA;CARIÑENA;30;666469;4579020;Intensivo;Grupo Tercero;Convencional;4000;;;;;;4000
ES502930000001;Producción y reproducción;Cerdos;Cebo o Cebadero;Villarroya de la Sierra;ZARAGOZA;CALATAYUD;30;601750;4590489;Intensivo;Grupo Segundo;Convencional;1372;;;;;;1372
ES502930000004;Producción y reproducción;Cerdos;Cebo o Cebadero;Villarroya de la Sierra;ZARAGOZA;CALATAYUD;30;601831;4589408;Intensivo;Grupo Primero;Convencional;1826;;;;;;1826
ES502930000005;Producción y reproducción;Cerdos;Cebo o Cebadero;Villarroya de la Sierra;ZARAGOZA;CALATAYUD;30;604104;4589141;Intensivo;Grupo Segundo;;4500;;;;;;4500
ES502970000003;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;659338;4618938;Intensivo;Grupo Segundo;Convencional;1800;;;;;;1800
ES502970000014;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;683368;4619706;Intensivo;Grupo Segundo;Convencional;1015;;;;;;1015
ES502970000028;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;678353;4611465;Intensivo;Grupo Primero;Convencional;50;;;;;;50
ES502970000030;Producción y reproducción;Cerdos;Tipo mixto;Zaragoza;ZARAGOZA;ZARAGOZA;30;660023;4616922;Intensivo;Grupo Tercero;Convencional;2680;;2220;800;;;5700
ES502970000044;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;657403;4619279;Intensivo;Grupo Segundo;Convencional;3825;;;;;;3825
ES502970000070;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;684358;4617432;Intensivo;Grupo Primero;Convencional;880;;;;;;880
ES502970000071;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;684791;4617611;Intensivo;Grupo Segundo;Convencional;1900;;;;;;1900
ES502970000072;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;684297;4616954;Intensivo;Grupo Segundo;Convencional;1162;;;;;;1162
ES502970000074;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;684937;4616144;Intensivo;Grupo Segundo;;1900;;;;;;1900
ES502970000076;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;684144;4619188;Intensivo;Reducida;Convencional;3000;;;;;;3000
ES502970000078;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;683460;4616390;Intensivo;Grupo Segundo;Convencional;1115;;;;;;1115
ES502970000099;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;684265;4618028;Intensivo;Grupo Tercero;Convencional;3200;;;;;;3200
ES502970000132;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;683735;4617886;Intensivo;Grupo Segundo;Convencional;2000;;;;;;2000
ES502970000138;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;684939;4614883;Intensivo;Grupo Segundo;Convencional;1000;;;;;;1000
ES502970000144;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;684347;4614880;Intensivo;Grupo Segundo;Convencional;1248;;;;;;1248
ES502970000145;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;683822;4617361;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES502970000146;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;683293;4615410;Intensivo;Grupo Segundo;Convencional;1560;;;;;;1560
ES502970000147;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;684212;4615612;Intensivo;Grupo Segundo;Convencional;2704;;;;;;2704
ES502970000148;Producción y reproducción;Cerdos;Cebo o Cebadero;Zaragoza;ZARAGOZA;ZARAGOZA;30;684419;4620110;Intensivo;Grupo Segundo;Convencional;2000;;;;;;2000
ES502970102457;Matadero;Cerdos;;Zaragoza;ZARAGOZA;ZARAGOZA;30;678395;4616767;;;;;;;;;;0
ES502975000402;Centro de enseñanza;Cerdos;Producción de lechones;Zaragoza;ZARAGOZA;ZARAGOZA;30;681803;4612474;;;;10;;;1;;;11
ES502978000001;Centro de enseñanza;Cerdos;;Zaragoza;ZARAGOZA;ZARAGOZA;30;678150;4611163;;;;;;;;;;0
ES502980000002;Producción y reproducción;Cerdos;Producción de lechones;Zuera;ZARAGOZA;ZUERA;30;687699;4646754;Intensivo;Grupo Primero;Convencional;;;;1275;245;2;1522
ES502980000021;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;685160;4641271;Intensivo;Grupo Segundo;Convencional;1383;;;;;;1383
ES502980000025;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;687225;4644261;Intensivo;Grupo Segundo;Convencional;2964;;;;;;2964
ES502980000026;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;686176;4643884;Intensivo;Grupo Primero;Convencional;510;;;;;;510
ES502980000052;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;684700;4637669;Intensivo;Grupo Segundo;Convencional;1250;;;;;;1250
ES502980000056;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;683514;4645375;Intensivo;Grupo Segundo;Convencional;1996;;;;;;1996
ES502980000059;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;669520;4629159;Intensivo;Grupo Segundo;Convencional;3666;;;;;;3666
ES502980000060;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;683314;4643325;Intensivo;Grupo Segundo;Convencional;2426;;;;;;2426
ES502980000061;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;687493;4640623;Intensivo;Grupo Segundo;Integrado ;1996;;;;;;1996
ES502980000062;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;683010;4634487;Intensivo;Grupo Segundo;;1320;;;;;;1320
ES502980000063;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;686203;4642227;Intensivo;Grupo Segundo;Convencional;1976;;;;;;1976
ES502980000064;Producción y reproducción;Cerdos;Producción de lechones;Zuera;ZARAGOZA;ZUERA;30;688392;4644410;Intensivo;Grupo Segundo;;;;;2720;1314;8;4042
ES502980000065;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;686097;4646986;Intensivo;Grupo Segundo;;1999;;;;;;1999
ES502980000066;Producción y reproducción;Cerdos;Transición de lechones;Zuera;ZARAGOZA;ZUERA;30;687750;4638480;Intensivo;Grupo Primero;;;8366;;;;;8366
ES502980000067;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;688589;4641253;Intensivo;Grupo Tercero;;7200;;;;;;7200
ES502980000068;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;688490;4639920;Intensivo;Grupo Segundo;;1999;;;;;;1999
ES502980000069;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;688677;4646128;Intensivo;Grupo Segundo;;6180;;;;;;6180
ES502980000070;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;685103;4642750;Intensivo;Grupo Segundo;;3000;;;;;;3000
ES502980000071;Producción y reproducción;Cerdos;Cebo o Cebadero;Zuera;ZARAGOZA;ZUERA;30;684945;4646494;Intensivo;Grupo Segundo;;1999;;;;;;1999
